N,r,branch,phi_emp,phi_theory,finiteN_error
40,0.4,full_mixed_maxQ_min_s_eta,0.9465794903081712,0.9726272381695418,-0.02604774786137054
40,0.45,full_mixed_maxQ_min_s_eta,1.0572634455259855,1.0868252557992997,-0.02956181027331417
40,0.5,full_mixed_maxQ_min_s_eta,1.1548201078764326,1.1876982456739376,-0.032878137797504925
40,0.55,full_mixed_maxQ_min_s_eta,1.2414667890241873,1.2769616300515363,-0.03549484102734901
40,0.6,full_mixed_maxQ_min_s_eta,1.31878770426045,1.357282304070904,-0.038494599810454
40,0.65,full_mixed_maxQ_min_s_eta,1.3879826644325386,1.4289355069251712,-0.040952842492632646
40,0.7,full_mixed_maxQ_min_s_eta,1.45001896613027,1.493547552487397,-0.043528586357126864
40,0.75,full_mixed_maxQ_min_s_eta,1.5055648775613677,1.5511605431414393,-0.045595665580071554
40,0.8,full_mixed_maxQ_min_s_eta,1.555063312412392,1.60339754697078,-0.04833423455838792
40,0.85,full_mixed_maxQ_min_s_eta,1.599304451390125,1.6492125006435714,-0.049908049253446496
40,0.9,full_mixed_maxQ_min_s_eta,1.6384290305196207,1.6908343352794817,-0.05240530475986094
40,0.95,full_mixed_maxQ_min_s_eta,1.6727097669266042,1.7272859812259171,-0.05457621429931292
40,1.0,full_mixed_maxQ_min_s_eta,1.702451211162349,1.7584589488555915,-0.05600773769324241
40,1.05,full_mixed_maxQ_min_s_eta,1.7281057478877968,1.7863090269966624,-0.05820327910886558
40,1.1,full_mixed_maxQ_min_s_eta,1.7494496758070124,1.8099262431791896,-0.060476567372177215
40,1.15,full_mixed_maxQ_min_s_eta,1.766978829055342,1.8292330623557869,-0.06225423330044477
40,1.2,full_mixed_maxQ_min_s_eta,1.7805978140629763,1.844533839439612,-0.06393602537663567
40,1.25,full_mixed_maxQ_min_s_eta,1.79056171270489,1.8560770053045967,-0.06551529259970668
40,1.3,full_mixed_maxQ_min_s_eta,1.7969074148873283,1.864045586352244,-0.06713817146491574
40,1.35,full_mixed_maxQ_min_s_eta,1.79975272626195,1.8685758490161573,-0.06882312275420732
40,1.4,full_mixed_maxQ_min_s_eta,1.7992421674418302,1.869763455597824,-0.07052128815599379
40,1.45,full_mixed_maxQ_min_s_eta,1.7952018297443866,1.8676674033110112,-0.07246557356662464
40,1.5,full_mixed_maxQ_min_s_eta,1.788239473045924,1.8623121610175604,-0.07407268797163646
40,1.55,full_mixed_maxQ_min_s_eta,1.7776530523606602,1.853688218505631,-0.07603516614497074
40,1.6,full_mixed_maxQ_min_s_eta,1.7641856680132646,1.841751102263772,-0.07756543425050744
40,1.65,full_mixed_maxQ_min_s_eta,1.747344554784363,1.8264187606030624,-0.0790742058186995
40,1.7,full_mixed_maxQ_min_s_eta,1.7275948637992078,1.8075670534628256,-0.07997218966361785
40,1.75,full_mixed_maxQ_min_s_eta,1.7045578723112886,1.7850228676650473,-0.08046499535375862
40,1.8,full_mixed_maxQ_min_s_eta,1.6788688896259285,1.7611327879881786,-0.08226389836225012
40,1.85,full_mixed_maxQ_min_s_eta,1.649948469831111,1.7347628473654049,-0.08481437753429377
40,1.9,full_mixed_maxQ_min_s_eta,1.6179812926227397,1.7049115192535549,-0.08693022663081518
40,1.95,full_mixed_maxQ_min_s_eta,1.5832663029027492,1.6713427011174669,-0.08807639821471769
40,2.0,full_mixed_maxQ_min_s_eta,1.5455621619810556,1.6337539149108635,-0.08819175292980796
40,2.05,full_mixed_maxQ_min_s_eta,1.5050631365899316,1.5936082801390823,-0.08854514354915066
40,2.1,full_mixed_maxQ_min_s_eta,1.4614962069358255,1.5534090002509686,-0.09191279331514313
40,2.15,full_mixed_maxQ_min_s_eta,1.4151783270871878,1.5093916044699691,-0.09421327738278129
40,2.2,full_mixed_maxQ_min_s_eta,1.3660291287120958,1.4611926561526891,-0.09516352744059331
80,0.15,boundary_mixed_eta0,0.0,0.0,0.0
80,0.2,boundary_mixed_eta0,0.2833226120943278,0.2870479475921974,-0.0037253354978696307
80,0.25,boundary_mixed_eta0,0.5025135869622549,0.5092107623736974,-0.006697175411442546
80,0.3,boundary_mixed_eta0,0.6808874696531256,0.6900705986726179,-0.009183129019492253
80,0.35,boundary_mixed_eta0,0.8308332125892867,0.8421017754938938,-0.011268562904607093
80,0.4,boundary_mixed_eta0,0.959653432026772,0.9726272381695418,-0.012973806142769773
80,0.45,boundary_mixed_eta0,1.0720164262659626,1.0868252557992997,-0.014808829533337065
80,0.5,boundary_mixed_eta0,1.1711596345818285,1.1876982456739376,-0.01653861109210908
80,0.55,boundary_mixed_eta0,1.259257725004697,1.2769616300515363,-0.017703905046839274
80,0.6,boundary_mixed_eta0,1.3379763551034318,1.357282304070904,-0.019305948967472286
