rule,ref_id,delta_phi_r_0.1,delta_phi_r_0.2,delta_phi_r_0.3,delta_phi_r_0.4,delta_phi_r_0.5,delta_phi_r_0.6,delta_phi_r_0.7,delta_phi_r_0.8,delta_phi_r_0.9,delta_phi_r_1.0,delta_phi_r_1.1,delta_phi_r_1.2,delta_phi_r_1.3,delta_phi_r_1.4,delta_phi_r_1.5,delta_phi_r_1.6,delta_phi_r_1.7,delta_phi_r_1.8,delta_phi_r_1.9,delta_phi_r_2.0,delta_phi_r_2.1,delta_phi_r_2.2,delta_phi_r_2.3,delta_phi_r_2.4,delta_phi_r_2.5
real_even_odd,53,0.0,-0.0108432616485415,-0.0262583532752445,-0.0351518306333107,-0.0432830663870215,-0.0482410044361977,-0.0562686112592669,-0.0612961639980662,-0.0597762980588209,-0.0681584186994392,-0.0721877243621681,-0.0842640158388217,-0.0847650248403893,-0.0887151705107804,-0.0883734895068455,-0.0943529572094842,-0.088678343741782,-0.1031252160750399,-0.1068103402331997,-0.1152375060289859,-0.1073644810178797,-0.1086850345393928,-0.1039597517319981,-0.1061487404135654,-0.1163247620526548
real_even_odd,54,0.0,-0.0105878196534932,-0.023534946095063,-0.0352608108155762,-0.0427396720773611,-0.0464751702622788,-0.0544153192686936,-0.0633216219756232,-0.0691937288760882,-0.0709782355134665,-0.0799629236429269,-0.0801304304058763,-0.0861161113317289,-0.0880059025908014,-0.0904076508132939,-0.1000894848121159,-0.1055083185758763,-0.1040569384752914,-0.1067056170183527,-0.1063683724829136,-0.1108424660427205,-0.112322398650293,-0.1124303357048261,-0.1211519863602432,-0.1221891154517463
real_even_odd,55,0.0,-0.0098291718531904,-0.0199673280477133,-0.0320041804458153,-0.0394538897525181,-0.0465631959538111,-0.0550348014656544,-0.0585824004090802,-0.0654950795207951,-0.0680442997350245,-0.0725172116428528,-0.0783741643872162,-0.0813317998244025,-0.0832086815857336,-0.0841990070340963,-0.0926461219006989,-0.0988275392133263,-0.0995502309330674,-0.0912844327373022,-0.1091967550548212,-0.11454790963689,-0.1073832287001844,-0.1152672146895933,-0.1185258799935238,-0.1160963971840038
real_even_odd,56,0.0,-0.0103507075157373,-0.0230409233859747,-0.0319471468274481,-0.0406673826224355,-0.0461380320451496,-0.0505898476216598,-0.058357988848574,-0.0648402381278538,-0.0685986374866606,-0.0764373647235131,-0.0831240048656588,-0.0858973544045555,-0.0864350240646448,-0.0991342266860608,-0.0962204167499589,-0.0973611682068983,-0.0951404238863796,-0.106050039121688,-0.1059133254455326,-0.1052688709285566,-0.1087047409321224,-0.1056404259287109,-0.1232429232920844,-0.1137220548415212
real_even_odd,57,0.0,-0.0093676063362401,-0.0226243726816676,-0.0353561524620519,-0.0442320036968817,-0.0486313809218261,-0.0564938699413611,-0.0612971005272003,-0.0642184780577901,-0.0733193092346706,-0.0792410687866094,-0.0788901926988463,-0.0841276360288511,-0.0843938449714418,-0.0899989967389671,-0.099324810626536,-0.0935306610391612,-0.1050724425348458,-0.114199620043756,-0.0994328673615268,-0.1092770917676514,-0.1095144018282267,-0.1174386588435781,-0.1198125590736668,-0.1103498802015782
real_even_odd,58,0.0,-0.0100561236732026,-0.0244988688510945,-0.0336325880883272,-0.042351902729706,-0.0504632712937064,-0.0575201296808375,-0.0645657839776806,-0.0676198777045336,-0.072924032897048,-0.0710697914065,-0.0843337763308148,-0.0925195355243764,-0.0886453147647411,-0.0915637403757565,-0.0962295973278558,-0.0978829204566589,-0.1048725222960447,-0.1046598469387368,-0.1069463260308738,-0.1013014189014673,-0.1149450723395243,-0.1234682410428674,-0.0964890423127323,-0.1176676210328135
real_even_odd,59,0.0,-0.0111199647631702,-0.0266442817899765,-0.0343652488516782,-0.039110261669199,-0.0532834168107315,-0.0562847769255138,-0.0651297009324585,-0.0634562741867397,-0.0702054475312217,-0.0791737206878645,-0.0786696564940587,-0.0793485421010185,-0.0907650218108911,-0.0876880967176041,-0.0939326756361836,-0.1027829419820163,-0.1016312769195677,-0.1020180242110183,-0.1016885128280118,-0.1155963070047213,-0.1036119019111118,-0.1084006238164347,-0.1132148834647537,-0.1146188540114035
real_even_odd,1000,0.0,-0.0100406433861781,-0.0192050378954951,-0.032427277978039,-0.0462334646489735,-0.0490383437102212,-0.0570810858003393,-0.0630369034415303,-0.065436918741928,-0.0702661877848623,-0.0801112089036375,-0.0863403302772796,-0.0846305950109734,-0.0800075756237949,-0.0888352421654443,-0.0983952788712003,-0.1015042907454988,-0.100039406952795,-0.1017881688308994,-0.1013638614375838,-0.1060458246502348,-0.1080306407720748,-0.110437803180649,-0.1128692073603191,-0.1124777588776211
real_even_odd,1001,0.0,-0.0103784355426027,-0.0227861725345873,-0.0361107036673177,-0.0401037113246794,-0.0448871377221194,-0.0572731334443028,-0.0590495593048019,-0.0641566698254455,-0.0752438056591456,-0.070701072103947,-0.0781790455046082,-0.0791325031445075,-0.0849234368119959,-0.093515629762617,-0.0940872571629001,-0.1037979576717132,-0.1052123621528096,-0.1014322274578058,-0.0983876002502444,-0.1052692175534138,-0.1107500832104592,-0.1092761775021405,-0.1131408007493011,-0.113460056679349
real_even_odd,1002,0.0,-0.0113469133111955,-0.0247776585407144,-0.0340691432077801,-0.044084042254812,-0.0485224076549516,-0.05427849924847,-0.0606798347514598,-0.0689195081630469,-0.0700936077941524,-0.0756631145106728,-0.0781574164200954,-0.0920009306614801,-0.0891818297448248,-0.0872105920711008,-0.0992551766513017,-0.0977764415160994,-0.0978746696543164,-0.1010182765489968,-0.1111214020423505,-0.1098228397775409,-0.1108103970023469,-0.1040779347172208,-0.1128224979132935,-0.1019858575534933
real_even_odd,1003,0.0,-0.0111167622913304,-0.024419466564072,-0.033647025954689,-0.0392802984112616,-0.0509160619009453,-0.056773280897919,-0.055212344332129,-0.0610282371748203,-0.0712281248882791,-0.0748930601628554,-0.0857196150059526,-0.0797307533635434,-0.0837360415442976,-0.090080353309993,-0.0924527380038091,-0.094206534005375,-0.0983467859784501,-0.103315357334754,-0.103425787214775,-0.1106823634792898,-0.1017919801616874,-0.1076066133264421,-0.1201687764653465,-0.1157401029912885
real_even_odd,1004,0.0,-0.0101629846830835,-0.0215845712907374,-0.031573594046311,-0.0410492692441841,-0.0493437075687091,-0.0528886671397122,-0.0648404308545998,-0.0641309746412784,-0.0738805887706734,-0.0778733037942234,-0.072514156066351,-0.0814398401676,-0.085518017636552,-0.0886890409381403,-0.0932601093932756,-0.0926143999258063,-0.1074665935283783,-0.097412575714189,-0.1069385658841575,-0.1132876194366936,-0.1155336613814768,-0.1221750777373432,-0.1069715117795856,-0.1148652439430941
real_even_odd,1005,0.0,-0.0123663353590641,-0.0247495177347141,-0.0361155352645058,-0.0435280340832231,-0.0479665198730861,-0.0572683539299754,-0.0558329749082138,-0.0688631584966077,-0.0660870762368483,-0.0740748171142126,-0.079331940576611,-0.0849186024682353,-0.0796393359448236,-0.0893180808669196,-0.0885379509440105,-0.1032569508283245,-0.1060921748811917,-0.0999812768332256,-0.0916825806580091,-0.1107432155650302,-0.1181414264410883,-0.107034883080236,-0.116169368739383,-0.1241763251095687
real_even_odd,1006,0.0,-0.0114710196147434,-0.0245415254457041,-0.0349259020381285,-0.0399723614191737,-0.0497638653967734,-0.0558993400308244,-0.0649500448743958,-0.0660764028824223,-0.0771549443671781,-0.0785212891411677,-0.0785860480616165,-0.0847047211778437,-0.0924272336096007,-0.1017142114695884,-0.101986716228388,-0.0963354379441855,-0.0946582290638616,-0.0985576248062809,-0.1141319704480412,-0.0982369539630108,-0.1123591323879352,-0.1104126404530855,-0.1190420508429707,-0.1245932546006076
real_even_odd,1007,0.0,-0.0120050439478705,-0.0237221445812017,-0.0328108516847302,-0.0450565536006277,-0.0500893526681806,-0.0596745168241068,-0.0633415453625657,-0.0629690769901404,-0.0775846215638845,-0.0806214802445335,-0.086188918153436,-0.0884273876542971,-0.0907839778449413,-0.0891122861595478,-0.0965415309573806,-0.0916876546027693,-0.1033723766081061,-0.1067948692422465,-0.1080902892430355,-0.1102506225719618,-0.1128425363084604,-0.1241381463320256,-0.1187864384051313,-0.1157482746733817
real_even_odd,1008,0.0,-0.0087624066560449,-0.0228475225751449,-0.034273604080123,-0.0415789620535861,-0.0535544442563697,-0.0553288458293274,-0.0578073682114828,-0.0730953716227039,-0.0766625246635546,-0.0810240095144019,-0.085236769201574,-0.0873972203625748,-0.0839048488818618,-0.0944541388516795,-0.1056487584915194,-0.0917336611251493,-0.1030493345746021,-0.1004600104071469,-0.1009025841357632,-0.1095347694930971,-0.1182312221870858,-0.1211299343962774,-0.1149408954170514,-0.111328927847505
real_even_odd,1009,0.0,-0.0130720910110297,-0.025757040466173,-0.0370442850415183,-0.0428782142515155,-0.0523385187211344,-0.059920261977586,-0.0639119474822393,-0.0663915863149753,-0.0734049426630286,-0.0814767070479044,-0.0794311559440414,-0.0818302241016782,-0.0873384675557333,-0.0831291811347282,-0.0948780110486741,-0.0992536326285803,-0.0974104352352322,-0.0959504350656186,-0.1009125155239634,-0.1087510537439404,-0.1152914030808762,-0.1085412861414309,-0.1055833917882001,-0.1174249531338031
real_even_odd,1010,0.0,-0.010496751093352,-0.0215859626332705,-0.0330554370133662,-0.040833773753304,-0.0491387380797767,-0.0541212254705199,-0.0633668568398415,-0.065523050046675,-0.0699596999140439,-0.0783418561087897,-0.0791150009778731,-0.0836647068826929,-0.0882639942762826,-0.0867667077326396,-0.0962575218771753,-0.1053563525659354,-0.0995713437901069,-0.1062074491489678,-0.1087271492592625,-0.11550602740016,-0.123817734847299,-0.1160597167080028,-0.1170097168354642,-0.1184390407579368
real_even_odd,1011,0.0,-0.0112795051226595,-0.0220707717448169,-0.0335716020489112,-0.0437207915923985,-0.0524208484148187,-0.0561392649027006,-0.0651304230365287,-0.0648559124890242,-0.0699564328850961,-0.0767115458818313,-0.0829925438638026,-0.0833935360827783,-0.0824583087267916,-0.0875058467046472,-0.0902684080843522,-0.1032245048129913,-0.0974710734988904,-0.1085198257433611,-0.100826869052183,-0.1067738266090672,-0.113828535169917,-0.1110769828412287,-0.1262125546250649,-0.1167445785564738
real_even_odd,1012,0.0,-0.0096515139123239,-0.0226782752525401,-0.0363595769071042,-0.0427887630729351,-0.0492582492870987,-0.0587055472008882,-0.0597346619978525,-0.0676192579974655,-0.0754927133624631,-0.077131835832649,-0.0833660174525575,-0.0811544488645178,-0.0903506040296356,-0.086058298625604,-0.0884296115042382,-0.0961811700891712,-0.0973488562100284,-0.1038967449330718,-0.112263092221119,-0.1094158790982282,-0.1073641203544027,-0.1106432987300897,-0.1161737417066283,-0.1151812875861448
real_even_odd,1013,0.0,-0.0097866542259247,-0.0213300351154645,-0.0328949208417004,-0.0397435606505418,-0.0486835347381856,-0.0561409798861139,-0.0621892484263174,-0.0613203499628026,-0.0657235521703833,-0.0734511134932694,-0.0855586201688904,-0.0806730240007524,-0.0888338830271316,-0.0903761857414573,-0.0980321026051114,-0.0980677196036612,-0.1054735000113713,-0.0992420908253329,-0.1064131893464417,-0.1000081120344385,-0.1093416133528276,-0.112435448315274,-0.1152169845481732,-0.1122434291332377
real_even_odd,1014,0.0,-0.009942691393039,-0.0222965092982087,-0.0327349158149048,-0.0423024446433299,-0.0496523681244835,-0.0535531949317055,-0.0590428695843261,-0.0609459320422079,-0.0702052445517166,-0.0707794825025098,-0.0760052064473196,-0.0850816514835362,-0.0838789561829725,-0.0910002113130086,-0.0918409546985946,-0.0904440080894535,-0.097181665549752,-0.1065887537367988,-0.1000858292585703,-0.105970604897162,-0.1112540968800928,-0.1179705141316821,-0.1097639362746786,-0.1250221804543521
real_even_odd,1015,0.0,-0.0081943147403561,-0.0195731864627653,-0.0266631285584592,-0.039696208801384,-0.0438922330341012,-0.0536987983692478,-0.0576567440265021,-0.065806551016563,-0.0717723174967747,-0.0747771240704736,-0.0825300505604472,-0.0852854538841949,-0.0867378092156749,-0.0952221257201159,-0.0908237328916735,-0.0964470332385489,-0.09212000212972,-0.0945950070820858,-0.1052431092976727,-0.1042719066819351,-0.1114741010439198,-0.1056394466343062,-0.1122248845884339,-0.1135226469278446
real_even_odd,1016,0.0,-0.009502698467754,-0.0209196159654329,-0.034366885328995,-0.0439453287850764,-0.046391995721794,-0.0534810703381292,-0.0622766693470915,-0.0644418479658628,-0.0704012754964334,-0.0722035942346344,-0.0830362518483144,-0.0772107189067501,-0.0914025971353817,-0.0885966006586052,-0.0817791462393647,-0.1028018173052201,-0.1003809610947862,-0.0999760578569354,-0.1079905325409429,-0.1126803164012918,-0.108911248610431,-0.1075757231199285,-0.1125392544298513,-0.1227229416717893
real_even_odd,1017,0.0,-0.0105609260552027,-0.0243225833901575,-0.0339795735399306,-0.0416577915139484,-0.0490871810160326,-0.058435678496091,-0.0635988472667285,-0.069725644424832,-0.0803217718679666,-0.0758598369004307,-0.0864780081941495,-0.0850964259871072,-0.0840616187153398,-0.0863880134973796,-0.0978639290194027,-0.0991662277042955,-0.0951761474977462,-0.1018739730310545,-0.1077671550607572,-0.1023639814724332,-0.1108590903338936,-0.1128102113370983,-0.1150600683017083,-0.1122768896634575
real_even_odd,1018,0.0,-0.0102177046132802,-0.021524082640769,-0.0326923965018663,-0.0405732682127621,-0.0510812795043897,-0.0569384875350003,-0.0592292668535258,-0.0649090181121105,-0.079083882087385,-0.0771771707249971,-0.0884760189320481,-0.084527526139225,-0.0839598334631047,-0.0886128102392191,-0.0983298916992752,-0.0936298160346052,-0.1024095426343743,-0.0968594179820148,-0.107326470744565,-0.1048854741120575,-0.1126582871243302,-0.1168444734304782,-0.1207146622811462,-0.1163230831058717
real_even_odd,1019,0.0,-0.0098899070776004,-0.0235880997415133,-0.0340500710550791,-0.0436916127927352,-0.0501309609392455,-0.054452076189679,-0.0569493663188855,-0.0673193768402783,-0.0688710279848955,-0.0749100866504376,-0.080819558873807,-0.0812692141792092,-0.0883962172496879,-0.0938297912680334,-0.0951088563868865,-0.101875923790885,-0.0970546668343909,-0.1073467529926738,-0.0970840586030613,-0.1028210154802466,-0.1007473464103255,-0.0973243620620961,-0.1126403791265551,-0.1166550122338231
real_even_odd,1020,0.0,-0.0106079495723238,-0.0239641765593457,-0.0336566643088336,-0.0401205341831102,-0.0502836101523448,-0.0558775973978808,-0.0612552797053218,-0.0649572710741503,-0.0686799168694712,-0.0786525759207599,-0.0827401635566516,-0.0856834462744429,-0.0874691389408924,-0.0915189236087885,-0.0955180943903865,-0.0997511594237542,-0.097323225957353,-0.0978492627659948,-0.1018460217071118,-0.1099145452067306,-0.1155098789713811,-0.110090916369169,-0.1013454846005211,-0.1178158262423193
real_even_odd,1021,0.0,-0.0083090857801021,-0.0213225406870116,-0.0324204190926554,-0.0404594513771924,-0.047750364314968,-0.0528278727418434,-0.0610683548184205,-0.0628509776795007,-0.0705719143363978,-0.073218086713135,-0.0829276725480903,-0.0728315463059669,-0.0891235979813284,-0.0904229891166705,-0.0884141113883853,-0.0959148655195153,-0.0993822289902568,-0.091327561018901,-0.0977255097669961,-0.1041034370872156,-0.105990491338002,-0.1135797896229669,-0.1103481898123261,-0.11487397443038
real_even_odd,1022,0.0,-0.0111534415255917,-0.0213333878542291,-0.0358366960479449,-0.0413421171634763,-0.0465040197475754,-0.0541645974937162,-0.0577622418698114,-0.0601418270107971,-0.0706449216884109,-0.0698785494451984,-0.0816035320231057,-0.0773257690438957,-0.0871788666314769,-0.0902520335647813,-0.0976462920215825,-0.0920789400805766,-0.1015890356719763,-0.1008457601606653,-0.1013217094151021,-0.1073324098464527,-0.1106482455258508,-0.0984812608616901,-0.1048536978172285,-0.1164244633688351
real_even_odd,1023,0.0,-0.0084869062841618,-0.0182920166088275,-0.0288760282629695,-0.0377370184232048,-0.0481705291124534,-0.0522776995044763,-0.0564485733890205,-0.0650988514445467,-0.0727737953711633,-0.0724749241731883,-0.0788499192346214,-0.0797175333023795,-0.0849735041148938,-0.0927658280084963,-0.0966024113049124,-0.0910023459283061,-0.0933266805083521,-0.0948587162534949,-0.1070407784197993,-0.1089023249205738,-0.1146670196386213,-0.107141915655354,-0.1208174532584492,-0.1243903869085914
real_even_odd,1024,0.0,-0.0110818144963071,-0.0255740306682886,-0.0386845071011958,-0.0455982571581715,-0.0490864739066353,-0.0584233543373815,-0.0614346006631825,-0.0708639982131017,-0.0712326410656127,-0.0808059526711002,-0.0759056330950728,-0.0906738726131786,-0.0885392625326569,-0.0844117284254003,-0.0953510241229004,-0.0992056487716612,-0.1096653052128879,-0.1043763222829634,-0.1019082132531642,-0.1039676911788539,-0.1100124097904575,-0.1206762540926566,-0.1167540927707118,-0.1075167343180518
real_even_odd,1025,0.0,-0.0073502538958838,-0.0232126313446371,-0.0324856587166225,-0.0375991274747862,-0.0483544819526855,-0.0501587141742558,-0.0618459960307891,-0.0639627240916882,-0.0693349271443685,-0.0769103120671631,-0.0787426208068872,-0.0847554623556012,-0.0913744822725998,-0.0830332662638613,-0.0968798475821389,-0.0937341939443263,-0.1031866819286414,-0.0929328987305502,-0.1005074686602843,-0.1125324425238511,-0.1137866818337424,-0.115742460111505,-0.1071452137318132,-0.1079992843976474
real_even_odd,1026,0.0,-0.0114729628213175,-0.0252076123187269,-0.0341456544368773,-0.0489607484462644,-0.0522165509885876,-0.0590763243824742,-0.062420957688989,-0.072482698145055,-0.0680700292645119,-0.0772580839510683,-0.0794317604130701,-0.0817674081877332,-0.0850755402770778,-0.0898101583009593,-0.0958217054863412,-0.0999137516845953,-0.1087524272706993,-0.1045509923798235,-0.1055319435989852,-0.1006604794615396,-0.1076283254555059,-0.1108294809215257,-0.1190643375396983,-0.1176003764852432
real_even_odd,1027,0.0,-0.0122384988079239,-0.0244300140421563,-0.0373175891102245,-0.0450550022061488,-0.0553303718236243,-0.0563772196535918,-0.063383471140152,-0.0712011495198866,-0.0599800692319069,-0.07897569279384,-0.0804348756081944,-0.0863266022162697,-0.085327622545121,-0.0908452841594963,-0.0967381345954752,-0.0958785756449528,-0.099438581421431,-0.103953008145258,-0.1048040816499265,-0.1142982776705014,-0.1174408309269885,-0.1158968748929057,-0.1142369544836565,-0.1168923605235623
real_even_odd,1028,0.0,-0.0113588914594151,-0.0231746203984407,-0.0352380608251467,-0.0426474450417836,-0.0508345112156919,-0.0480615685864052,-0.063410028344996,-0.0645137711345178,-0.067680109292674,-0.0693301000240835,-0.0742952081979038,-0.0822223738447388,-0.0899001640396485,-0.0929348766532236,-0.0884712652720402,-0.0983049284386732,-0.0984973336178126,-0.1013361324443928,-0.1037006493970871,-0.1065358942138188,-0.1099573616781467,-0.1155385282388433,-0.1140386891003526,-0.1087120627426288
real_even_odd,1029,0.0,-0.0105155861117917,-0.0238826914695643,-0.0332148077535534,-0.0455672635814962,-0.0537722988979742,-0.0539019617278206,-0.0666680229101877,-0.0657608278733093,-0.0663825796333615,-0.080768998506539,-0.0785368375054459,-0.0814931566836806,-0.0895958251683635,-0.0931271792792753,-0.096405833599942,-0.0947044675404248,-0.1092794322167657,-0.1003835254360071,-0.1131031459533474,-0.1071849440431011,-0.1205084815920746,-0.101829599802552,-0.1064126025385474,-0.1278007518524013
