rule,radius,d0,delta_phi_energy,delta_phi_full,n_units,qc_pass,diagnostic_status,bootstrap_sd
low_tv_spectral_teacher,1.92,0.01,-0.2005460922141465,5.054873679587805,30,False,raw_no_claim,0.0023827985377836234
low_tv_spectral_teacher,1.93,0.01,-0.20705693695737393,5.053555600866224,30,False,raw_no_claim,0.001973645626464168
low_tv_spectral_teacher,1.94,0.01,-0.20659293216146937,5.059185535563895,30,False,raw_no_claim,0.0019901928762401256
low_tv_spectral_teacher,1.95,0.01,-0.205695944325121,5.065221893133785,30,False,raw_no_claim,0.002095696758267944
low_tv_spectral_teacher,1.96,0.01,-0.2035062263352771,5.072524692406006,30,False,raw_no_claim,0.0020058608694768867
low_tv_spectral_teacher,1.97,0.01,-0.20757493501092175,5.07354304413025,30,False,raw_no_claim,0.002393078131587421
low_tv_spectral_teacher,1.98,0.01,-0.20587958658186004,5.080299695581016,30,False,raw_no_claim,0.002035298830517781
low_tv_spectral_teacher,1.99,0.01,-0.20909928117274176,5.082115806155492,30,False,raw_no_claim,0.0018264341794410343
low_tv_spectral_teacher,2.0,0.01,-0.2067343663497235,5.089491283906742,30,False,raw_no_claim,0.0021533647342081544
low_tv_spectral_teacher,2.01,0.01,-0.206705675510161,5.0945055472318765,30,False,raw_no_claim,0.0017403143765053447
low_tv_spectral_teacher,2.02,0.01,-0.21048871692061313,5.095683335909964,30,False,raw_no_claim,0.002658287649982751
low_tv_spectral_teacher,2.03,0.01,-0.21065544910694728,5.100452935785988,30,False,raw_no_claim,0.0021668742866863683
low_tv_spectral_teacher,2.04,0.01,-0.20431855822456518,5.111701901472851,30,False,raw_no_claim,0.001530566309383192
low_tv_spectral_teacher,2.05,0.01,-0.21287915999802406,5.108029354482217,30,False,raw_no_claim,0.0024553589892553993
low_tv_spectral_teacher,2.06,0.01,-0.21473116084441196,5.111041622169887,30,False,raw_no_claim,0.002297817104221793
low_tv_spectral_teacher,2.07,0.01,-0.20971379590760536,5.120899699768634,30,False,raw_no_claim,0.0022650878259054094
low_tv_spectral_teacher,2.08,0.01,-0.21109464685577578,5.1243362326561614,30,False,raw_no_claim,0.00250928769091431
low_tv_spectral_teacher,2.09,0.01,-0.2078369146320978,5.132388243668298,30,False,raw_no_claim,0.0026901307915649505
low_tv_spectral_teacher,2.1,0.01,-0.2125380341467692,5.13245851846935,30,False,raw_no_claim,0.003076791504649516
low_tv_spectral_teacher,2.11,0.01,-0.21059829558887272,5.1391469843011395,30,False,raw_no_claim,0.001809504561935825
low_tv_spectral_teacher,2.12,0.01,-0.21105265548945137,5.143418898979374,30,False,raw_no_claim,0.002508810044656217
low_tv_spectral_teacher,2.13,0.01,-0.2141037021550229,5.145071885518196,30,False,raw_no_claim,0.0023221344920167086
low_tv_spectral_teacher,2.14,0.01,-0.20947152882473538,5.154386059029717,30,False,raw_no_claim,0.002559684530536483
low_tv_spectral_teacher,2.15,0.01,-0.2132066799459706,5.15531108050379,30,False,raw_no_claim,0.0023651668681795197
low_tv_spectral_teacher,2.16,0.01,-0.21928671987751802,5.153869588158924,30,False,raw_no_claim,0.0021033104395684877
low_tv_spectral_teacher,2.17,0.01,-0.21329228131505223,5.164481149069648,30,False,raw_no_claim,0.002656407950828839
low_tv_spectral_teacher,2.18,0.01,-0.2140817349624244,5.168287589546843,30,False,raw_no_claim,0.0022861241031393374
low_tv_spectral_teacher,2.19,0.01,-0.209299737749157,5.177644446970694,30,False,raw_no_claim,0.0021959332527000555
low_tv_spectral_teacher,2.2,0.01,-0.21734659739790937,5.174151605272514,30,False,raw_no_claim,0.00193849103518315
low_tv_spectral_teacher,2.21,0.01,-0.2157848516572796,5.180246715750123,30,False,raw_no_claim,0.002227844048608625
low_tv_spectral_teacher,2.22,0.01,-0.2148011961392609,5.1857432692774825,30,False,raw_no_claim,0.0023824320374822242
low_tv_spectral_teacher,2.23,0.01,-0.21676650699437747,5.188270573675587,30,False,raw_no_claim,0.0020569865099708652
